comp_id,bioactivity,data_split,smiles
MIFEPRISTONE,0,train,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
PRAMIPEXOLE DIHYDROCHLORIDE,0,train,CCCNC1CCc2nc(N)sc2C1.Cl.Cl
METHYLENE BLUE,0,train,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.O.[Cl-]
DIPERODON HYDROCHLORIDE,0,train,Cl.O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1
GANGALEOIDIN,0,train,COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(O)c(Cl)c(C)c1C(=O)O2
MEDRYSONE,0,validation,CC(=O)C1CCC2C3CC(C)C4=CC(=O)CCC4(C)C3C(O)CC12C
KANAMYCIN A SULFATE,0,train,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O.O=S(=O)(O)O
FLUCYTOSINE,0,train,Nc1nc(=O)[nH]cc1F
GALANTAMINE,0,train,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2
THEAFLAVIN MONOGALLATES,0,train,O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(=O)c2c(O)c(O)cc(C3Oc4cc(O)cc(O)c4CC3O)c2c1)c1cc(O)c(O)c(O)c1
IDAZOXAN HYDROCHLORIDE,0,test,Cl.c1ccc2c(c1)OCC(C1=NCCN1)O2
ACETYLSALICYLANILIDE,0,train,CC(=O)Oc1ccccc1C(=O)Nc1ccccc1
PROPARGITE,0,train,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
LAPATINIB,0,train,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
TEPRENONE,0,validation,CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C
QUERCETIN,0,train,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
SANTONIN,0,train,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O
MOLSIDOMINE,0,validation,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
GUANIDINE HYDROCHLORIDE,0,train,Cl.Cl.N=C(N)N
PIROXICAM,0,train,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O
TIOXOLONE,0,train,O=c1oc2cc(O)ccc2s1
NAFRONYL OXALATE,0,train,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1.O=C(O)C(=O)O
BENZOYL PEROXIDE,0,train,O=C(OOC(=O)c1ccccc1)c1ccccc1
EDITOL,0,train,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
PIMOZIDE,0,train,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
DICUMAROL,0,train,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
METHOCARBAMOL,0,train,COc1ccccc1OCC(O)COC(N)=O
SKATOLE,0,train,Cc1c[nH]c2ccccc12
FLUNARIZINE HYDROCHLORIDE,0,train,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1
PHENINDIONE,0,train,O=C1c2ccccc2C(=O)C1c1ccccc1
SILIBININ,0,train,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O
TETRANDRINE,0,test,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3
TIMONACIC,0,validation,O=C(O)C1CSCN1
MECLOFENOXATE HYDROCHLORIDE,0,train,CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl
UBIDECARENONE [5mM],0,train,COC1=C(OC)C(=O)C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)=C(C)C1=O
NICERGOLINE,0,train,COC12CC(COC(=O)c3cncc(Br)c3)CN(C)C1Cc1cn(C)c3cccc2c13
METHYLXANTHOXYLIN,0,train,COc1cc(OC)c(C(C)=O)c(O)c1C
BENSERAZIDE HYDROCHLORIDE,0,train,Cl.NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
IBANDRONATE SODIUM,0,train,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+]
DERRUSNIN,0,train,COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1
SCOPOLAMINE HYDROBROMIDE,0,test,Br.CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
BAICALEIN,0,train,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
AZADIRACHTIN,0,train,CC=C(C)C(=O)OC1CC(OC(C)=O)C2(C(=O)OC)COC3C2C12COC(O)(C(=O)OC)C2C(C)(C12OC1(C)C1CC2OC2OC=CC21O)C3O
TRIAMCINOLONE DIACETATE,0,train,CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
BETAMETHASONE VALERATE,0,train,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
VALACYCLOVIR HYDROCHLORIDE,0,train,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21.Cl
MINAPRINE HYDROCHLORIDE,0,train,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl
PASINIAZID,0,train,NNC(=O)c1ccncc1.Nc1ccc(C(=O)O)c(O)c1
RILUZOLE,0,validation,Nc1nc2ccc(OC(F)(F)F)cc2s1
METHOTREXATE HYDRATE,0,train,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1.O
GARDENIN B,0,train,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc1
EMICYMARIN,0,train,COC1C(O)C(C)OC(OC2CCC3(C)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C1O
PROADIFEN HYDROCHLORIDE,0,train,CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1.Cl
MENBUTONE,0,train,COc1ccc(C(=O)CCC(=O)O)c2ccccc12
PROGLUMIDE,0,train,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
NALED,0,train,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
EXALAMIDE,0,train,CCCCCCOc1ccccc1C(N)=O
"N-METHYL (-)EPHEDRINE [1R,2S]",0,train,CC(C(O)c1ccccc1)N(C)C
XANTHURENIC ACID,0,validation,O=C(O)c1cc(O)c2cccc(O)c2n1
7-HYDROXYFLAVONE,0,train,O=c1cc(-c2ccccc2)oc2cc(O)ccc12
PHYTONADIONE [5mM],0,train,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
THIOGUANINE,0,validation,Nc1nc2nc[nH]c2c(=S)[nH]1
"2',4'-DIHYDROXYCHALCONE 4'-GLUCOSIDE",0,train,O=C(C=Cc1ccccc1)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1O
MONOBENZONE,0,train,Oc1ccc(OCc2ccccc2)cc1
KOBUSONE,0,validation,CC1(C)CC2C(=O)CCC3OC3(C)CCC21
BENZOIC ACID,0,validation,O=C(O)c1ccccc1
EUPATORIOCHROMENE,0,train,CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2
POSACONAZOLE,0,train,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
DIBEKACIN,0,train,NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1
TRIPTOLIDE,0,train,CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2O
ALLYLTHIOUREA,0,train,C=CCNC(N)=S
NORSTICTIC ACID,0,train,Cc1cc(O)c(C=O)c2c1C(=O)Oc1c(C)c(O)c3c(c1O2)C(O)OC3=O
DEFEROXAMINE MESYLATE,0,train,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN.CS(=O)(=O)O
LAMIVUDINE,0,train,Nc1ccn(C2CSC(CO)O2)c(=O)n1
OCTINOXATE,0,train,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1
VALINE (L),0,validation,CC(C)C(N)C(=O)O
PERINDOPRIL ERBUMINE,0,test,CC(C)(C)N.CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
AVERMECTIN A1a,0,train,CCC(C)C1OC2(C=CC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(OC)C(C)=CC(C(=O)O1)C34O)O2
HUPERZINE A,0,train,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2
ECONAZOLE NITRATE,0,train,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1.O=[N+]([O-])O
QUINIDINE GLUCONATE,0,train,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12.O=C(O)C(O)C(O)C(O)C(O)CO
HYGROMYCIN B,0,train,CNC1CC(N)C(O)C(OC2OC(CO)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC3C2O)C1O
ETHYLENEDIAMINE TETRACETIC ACID,0,train,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O
FLUVOXAMINE MALEATE,0,train,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1.O=C(O)C=CC(=O)O
SULBENTINE,0,train,S=C1SCN(Cc2ccccc2)CN1Cc1ccccc1
MEBEVERINE HYDROCHLORIDE,0,train,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl
TESTOSTERONE PROPIONATE,0,train,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
OSELTAMIVIR PHOSPHATE,0,train,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1.O=P(O)(O)O
ISOTRETINON,0,train,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
ACETANILIDE,0,test,CC(=O)Nc1ccccc1
MOXISYLYTE HYDROCHLORIDE,0,validation,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C.Cl
VULPINIC ACID,0,train,COC(=O)C(=C1OC(=O)C(c2ccccc2)=C1O)c1ccccc1
ATROPINE OXIDE,0,validation,C[N+]1([O-])C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
"TOTAROL-19-CARBOXYLIC ACID, METHYL ESTER",0,train,COC(=O)C1(C)CCCC2(C)c3ccc(O)c(C(C)C)c3CCC12
ZOLMITRIPTAN,0,train,CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12
PROXYPHYLLINE,0,test,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
CINCHONIDINE,0,train,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12
LIOTHYRONINE (L- isomer) SODIUM,0,train,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-].[Na+]
THIOTEPA,0,train,S=P(N1CC1)(N1CC1)N1CC1
TETROQUINONE,0,train,O=C1C(O)=C(O)C(=O)C(O)=C1O
TIZANIDINE HYDROCHLORIDE,0,test,Cl.Clc1ccc2nsnc2c1NC1=NCCN1
PROPIOLACTONE,0,train,O=C1CCO1
"CANRENOIC ACID, POTASSIUM SALT",0,test,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+]
OZAGREL HYDROCHLORIDE,0,train,O=C(O)C=Cc1ccc(Cn2ccnc2)cc1
BIFONAZOLE,0,train,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
ACETOSYRINGONE,0,train,COc1cc(C(C)=O)cc(OC)c1O
DIENESTROL,0,train,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1
PICROTOXININ,0,train,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C
ERYTHROMYCIN ESTOLATE,0,test,CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O
SULFAMETHOXYPYRIDAZINE,0,train,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
SCLAREOL,0,validation,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C
GLUTAMINE (D),0,test,NC(=O)CCC(N)C(=O)O
ISAXONINE,0,train,CC(C)Nc1ncccn1
RHETSININE,0,train,CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O
NITENPYRAM,0,train,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC
UNDECYLENIC ACID,0,train,C=CCCCCCCCCC(=O)O
ACEMETACIN,0,validation,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
KETOCONAZOLE,0,train,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
ETHYL PARABEN,0,train,CCOC(=O)c1ccc(O)cc1
"7,8-DIHYDROXYFLAVONE",0,train,O=c1cc(-c2ccccc2)oc2c(O)c(O)ccc12
MECLOFENAMATE SODIUM,0,train,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl.[Na+]
BENOXINATE HYDROCHLORIDE,0,train,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl
NIKETHAMIDE,0,train,CCN(CC)C(=O)c1cccnc1
COUMOPHOS,0,train,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
DERACOXIB,0,train,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
16beta-METHYL-16(17)-EPOXY-5-PREGNENOLONE,0,train,CC(=O)C12OC1(C)CC1C3CC=C4CC(O)CCC4(C)C3CCC12C
ARSANILIC ACID,0,train,Nc1ccc([As](=O)(O)O)cc1
LEFLUNOMIDE,0,train,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
TRIFLURIDINE,0,train,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F
ABIRATERONE,0,train,CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12
ASPARAGINE (L) HYDRATE,0,train,NC(=O)CC(N)C(=O)O.O
SOLASODINE,0,train,CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C
METARAMINOL BITARTRATE,0,train,CC(N)C(O)c1cccc(O)c1.O=C(O)C(O)C(O)C(=O)O
meta-CRESYL ACETATE,0,train,CC(=O)Oc1cccc(C)c1
PEUCENIN,0,train,CC(C)=CCc1c(O)cc2oc(C)cc(=O)c2c1O
FENOLDOPAM MESYLATE,0,validation,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
DIHYDROATRANORIN,0,train,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(O)c(CO)c2O)c(C)c1O
SALIDROSIDE,0,train,OCC1OC(OCCc2ccc(O)cc2)C(O)C(O)C1O
ANISINDIONE,0,train,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1
PIDOLIC ACID,0,validation,O=C1CCC(C(=O)O)N1
7-DEACETOXY-7-OXOKHIVORIN,0,train,CC(=O)OC1CC(OC(C)=O)C2(C)C(CC(=O)C3(C)C2CCC2(C)C(c4ccoc4)OC(=O)C4OC423)C1(C)C
PAPAVERINE HYDROCHLORIDE,0,train,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC.Cl
TERPENE HYDRATE,0,train,CC1(O)CCC(C(C)(C)O)CC1.O
METHYL-2-HYDROXY-PHENYLPROPRIONATE,0,train,COC(=O)CCc1ccc(OC)cc1O
GENTISIC ACID,0,train,O=C(O)c1cc(O)ccc1O
CRESOPIRINE,0,train,CC(=O)Oc1c(C)cccc1C(=O)O
RHAMNETIN,0,train,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1
FENSPIRIDE HYDROCHLORIDE,0,train,Cl.O=C1NCC2(CCN(CCc3ccccc3)CC2)O1
BUCLADESINE SODIUM,0,train,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+]
PYRIDOSTIGMINE BROMIDE,0,validation,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-]
GLAUCONIC ACID,0,train,CCC1C=C2C(=O)OC(=O)C2CC2=C(C(=O)OC2=O)C(O)C1CC
MENAQUINONE-4,0,train,CC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O
ESEROLINE FUMARATE,0,train,CN1CCC2(C)c3cc(O)ccc3N(C)C12.O=C(O)C=CC(=O)O
HYDROCORTISONE HEMISUCCINATE,0,validation,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O
ETHYNODIOL DIACETATE,0,train,C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C
"5,4'-DIMETHOXY-7-HYDROXYISOFLAVONE",0,train,COc1ccc(-c2coc3cc(O)cc(OC)c3c2=O)cc1
DEHYDROROTENONE,0,train,C=C(C)C1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1
DIHYDRODEHYDROEROSONE,0,train,COc1cc2c(cc1OC)-c1c(oc3cc4c(cc3c1=O)CCO4)CO2
QUINAPRIL,0,train,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
FLUOXETINE HYDROCHLORIDE,0,train,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl
METHIMAZOLE,0,train,Cn1cc[nH]c1=S
SILDENAFIL CITRATE,0,train,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O
AGARIC ACID,0,train,CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O
TOLBUTAMIDE,0,train,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
VORTIOXETINE HYDROBROMIDE,0,test,Br.Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
PIPERIC ACID,0,train,O=C(O)C=CC=Cc1ccc2c(c1)OCO2
ANDROGRAPHOLIDE,0,train,C=C1CCC2C(C)(CO)C(O)CCC2(C)C1CC=C1C(=O)OCC1O
MOROXYDINE HYDROCHLORIDE,0,train,Cl.N=C(N)NC(=N)N1CCOCC1
NIZATIDINE,0,validation,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
TOMATIDINE HYDROCHLORIDE,0,train,CC1CCC2(NC1)OC1CC3C4CCC5CC(O)CCC5(C)C4CCC3(C)C1C2C.Cl
METHYL ORSELLINATE,0,train,COC(=O)c1c(C)cc(O)cc1O
UREA,0,test,NC(N)=O
BOLDINE,0,train,COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C
3beta-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,0,train,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C2CCC3(C)C(=CC(=O)OC3c3ccoc3)C12C
SULFAPYRIDINE,0,train,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
TERBUTALINE HEMISULFATE,0,train,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O
CHLOROGUANIDE HYDROCHLORIDE,0,train,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1.Cl
ESTROPIPATE,0,validation,C1CNCCN1.CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O
REBAMIPIDE,0,train,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
ARACHIDONIC ACID,0,train,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
PHENIRAMINE MALEATE,0,train,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O
ATORVASTATIN CALCIUM,0,test,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-].[Ca+2]
BETA-AMINOALANINE HYDROCHLORIDE,0,test,Cl.NCC(N)C(=O)O
ADIPIC ACID,0,train,O=C(O)CCCCC(=O)O
2-HYDROXY-5 (6)EPOXY-TETRAHYDROCARYOPHYLLENE,0,train,CC1(C)CC2C1CCC1(C)OC1CCC2(C)O
PIMETHIXENE MALEATE,0,train,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1.O=C(O)C=CC(=O)O
NITARSONE,0,train,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1
CHLORPHENIRAMINE MALEATE,0,train,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1.O=C(O)C=CC(=O)O
CITICOLINE,0,test,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
DAIDZEIN,0,validation,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
DROXYDOPA,0,validation,NC(C(=O)O)C(O)c1ccc(O)c(O)c1
SYRINGIC ACID,0,train,COc1cc(C(=O)O)cc(OC)c1O
OXOLAMINE CITRATE,0,train,CCN(CC)CCc1nc(-c2ccccc2)no1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CLIDINIUM BROMIDE,0,train,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-]
NONIVAMIDE,0,train,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1
BENZOCAINE,0,train,CCOC(=O)c1ccc(N)cc1
DIMETHYLCAFFEIC ACID,0,validation,COc1ccc(C=CC(=O)O)cc1OC
MIZORIBINE,0,train,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1O
HYMECROMONE METHYL ETHER,0,train,COc1ccc2c(C)cc(=O)oc2c1
TOLFENAMIC ACID,0,train,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O
beta-SITOSTEROL,0,test,CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C
NARINGENIN,0,train,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21
DESLORATIDINE,0,train,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1
MECLIZINE HYDROCHLORIDE,0,train,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl
ALLYLESTRENOL,0,validation,C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C
CAPSAICIN,0,train,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O
GLYCYRRHIZIN,0,train,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
DIFLORASONE DIACETATE,0,test,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
CLORGILINE HYDROCHLORIDE,0,train,C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl
THYMOQUINONE,0,train,CC1=CC(=O)C(C(C)C)=CC1=O
QUEBRACHITOL,0,train,COC1C(O)C(O)C(O)C(O)C1O
TRIMEPRAZINE TARTRATE,0,train,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O
AVOCADENE,0,test,C=CCCCCCCCCCCCC(O)CC(O)CO
EVERNINIC ACID,0,train,COc1cc(C)c(C(=O)O)c(O)c1
FIROCOXIB,0,validation,CC1(C)OC(=O)C(OCC2CC2)=C1c1ccc(S(C)(=O)=O)cc1
FLUTICASONE PROPIONATE,0,train,CCC(=O)OC1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
METHYCLOTHIAZIDE,0,train,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
TRAMIPROSATE,0,train,NCCCS(=O)(=O)O
L(-)-SORBOSE,0,train,O=C(CO)C(O)C(O)C(O)CO
NEFOPAM,0,validation,CN1CCOC(c2ccccc2)c2ccccc2C1
STROPHANTHIDIN,0,train,CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1
PYRIPROXYFEN,0,train,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1
METICRANE,0,train,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
SULFAMETHOXAZOLE,0,train,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
SULFLURAMID,0,train,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
FLUPHENAZINE HYDROCHLORIDE,0,validation,Cl.Cl.OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
MONENSIN SODIUM,0,test,CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)[O-])O3)O2)O1.[Na+]
FENIPENTOL,0,train,CCCCC(O)c1ccccc1
TROPICAMIDE,0,train,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
NONIC ACID,0,train,CCCCCC(CC(=O)O)C(=O)O
PIRFENIDONE,0,test,Cc1ccc(=O)n(-c2ccccc2)c1
NIFUROXAZIDE,0,test,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1
ETIDRONATE DISODIUM,0,train,CC(O)(P(=O)([O-])O)P(=O)([O-])O.[Na+].[Na+]
LOVASTATIN,0,train,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
CHRYSIN DIMETHYL ETHER,0,train,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1
CREATININE,0,train,CN1CC(=O)NC1=N
ISOKOBUSONE,0,train,C=C1CCC2C(CC2(C)C)C(=O)CCC1O
TIMOLOL MALEATE,0,validation,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1.O=C(O)C=CC(=O)O
ERGOSTEROL,0,train,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
METHAZOLAMIDE,0,train,CC(=O)N=c1sc(S(N)(=O)=O)nn1C
FTAXILIDE,0,train,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O
d-LIMONENE,0,train,C=C(C)C1CC=C(C)CC1
